,Name,Value,Overall_rating,Statistical_rating,Short_name
287,K. Nordfeldt,3300000.0,73,171.0,K. Nordfeldt
288,K. Zouma,15000000.0,79,41.8,K. Zouma
289,K. Naughton,5500000.0,75,117.30967741935484,K. Naughton
290,K. Walker,24000000.0,83,111.46666666666667,K. Walker
291,L. Koné,6000000.0,75,78.28,L. Koné
292,L. Koscielny,21000000.0,84,127.93333333333334,L. Koscielny
293,L. Marković,10000000.0,76,93.10000000000001,L. Marković
294,L. Cattermole,6000000.0,76,97.375,L. Cattermole
295,L. Grant,1600000.0,73,81.7,L. Grant
296,L. Baines,12500000.0,82,126.11249999999998,L. Baines
297,L. Britton,2700000.0,77,75.52499999999999,L. Britton
298,L. Ulloa,5500000.0,74,7.362499999999999,L. Ulloa
299,L. Fer,10000000.0,77,85.05294117647058,L. Fer
300,L. Sané,34500000.0,82,83.3076923076923,L. Sané
301,L. Cook,4600000.0,71,93.73333333333333,L. Cook
302,L. Grabban,1100000.0,69,8.866666666666665,L. Grabban
303,L. Karius,14000000.0,80,65.36,L. Karius
304,L. Rémy,8500000.0,77,1.5200000000000014,L. Rémy
305,L. Narsingh,7000000.0,75,34.4923076923077,L. Narsingh
306,L. Milivojević,8500000.0,76,128.65714285714287,L. Milivojević
307,L. Jutkiewicz,1800000.0,70,0.0,L. Jutkiewicz
308,L. Shaw,14000000.0,79,75.3090909090909,L. Shaw
309,L. Gooch,1000000.0,66,52.854545454545445,L. Gooch
310,L. Mousset,1500000.0,69,-4.836363636363636,L. Mousset
311,M. Niang,14500000.0,78,67.45,M. Niang
312,M. Stekelenburg,2700000.0,75,12.0,M. Stekelenburg
313,M. Sakho,17000000.0,81,59.37499999999999,M. Sakho
314,M. Gabbiadini,16500000.0,79,43.87272727272727,M. Gabbiadini
315,M. Lanzini,24500000.0,81,120.83999999999999,M. Lanzini
316,M. Albrighton,9500000.0,77,140.4848484848485,M. Albrighton
317,M. Pugh,3800000.0,73,85.22857142857143,M. Pugh
318,M. Wilson,3100000.0,73,44.65,M. Wilson
319,M. Rojo,21000000.0,82,76.9047619047619,M. Rojo
320,M. Rashford,26500000.0,81,69.5875,M. Rashford
321,M. Noble,5500000.0,76,98.41999999999999,M. Noble
322,M. Arnautović,22500000.0,82,78.6125,M. Arnautović
323,M. Grujić,5000000.0,71,-3.8,M. Grujić
324,M. Henriksen,3000000.0,71,28.88,M. Henriksen
325,M. Fellaini,12000000.0,79,62.83571428571428,M. Fellaini
326,M. de Roon,8000000.0,75,81.18181818181819,M. de Roon
327,M. Kelly,3700000.0,73,71.93793103448277,M. Kelly
328,M. Olsson,5000000.0,75,93.98666666666665,M. Olsson
329,M. Cáceres,6500000.0,77,64.6,M. Cáceres
330,M. Holgate,1500000.0,67,127.30000000000001,M. Holgate
331,M. Debuchy,6000000.0,77,26.599999999999998,M. Debuchy
332,M. Phillips,10500000.0,77,104.42962962962963,M. Phillips
333,M. Targett,1600000.0,69,145.16000000000003,M. Targett
334,M. Worthington,220000.0,57,0.0,M. Worthington
335,M. Darmian,13500000.0,80,114.84444444444443,M. Darmian
336,M. Lowton,6000000.0,76,141.65555555555554,M. Lowton
337,M. Pennington,900000.0,66,100.06666666666666,M. Pennington
338,M. James,3800000.0,72,0.0,M. James
339,M. Vydra,2300000.0,70,0.0,M. Vydra
340,M. Zárate,8500000.0,77,76.0,M. Zárate
341,M. Gradel,8500000.0,77,12.78181818181818,M. Gradel
342,M. Yoshida,5500000.0,75,98.96521739130434,M. Yoshida
343,M. Depay,17000000.0,79,2.8500000000000005,M. Depay
344,M. Özil,60000000.0,88,117.91515151515152,M. Özil
345,M. Carrick,3500000.0,80,92.19130434782609,M. Carrick
346,M. Dawson,2300000.0,74,55.79090909090908,M. Dawson
347,M. Folivi,450000.0,60,-19.0,M. Folivi
348,M. Keane,21000000.0,81,83.16571428571427,M. Keane
349,M. Kightly,1600000.0,70,47.88000000000001,M. Kightly
350,M. Antonio,17500000.0,80,121.0758620689655,M. Antonio
351,M. Vorm,6500000.0,79,110.2,M. Vorm
