,Name,Value,Overall_rating,Statistical_rating,Short_name
110,João Pedro Cavaco Cancelo,15000000.0,79,141.7942857142857,João Pedro Cavaco Cancelo
111,Juan Rodríguez Martínez,575000.0,64,12.349999999999998,Juan Rodríguez Martínez
112,Juan Francisco Torres Belén,12500000.0,82,138.0,Juan Francisco Torres Belén
113,Juan Francisco Moreno Fuertes,8000000.0,78,138.0,Juan Francisco Moreno Fuertes
114,Juan Carlos Pérez López,5000000.0,74,141.82142857142858,Juan Carlos Pérez López
115,Juan Miguel Jimenez López,12500000.0,77,30.72571428571429,Juan Miguel Jimenez López
116,Sergio Gontán Gallardo,16000000.0,79,82.04545454545455,Sergio Gontán Gallardo
117,Enrique Gomez Hermoso,375000.0,63,62.38333333333333,Enrique Gomez Hermoso
118,Francisco Casilla Cortés,9500000.0,80,127.81818181818181,Francisco Casilla Cortés
119,Francisco Femenía Far,7000000.0,75,100.76129032258065,Francisco Femenía Far
120,Jorge Resurrección,47500000.0,85,169.3111111111111,Jorge Resurrección
121,Laureano Sanabria Ruiz,2200000.0,73,58.08571428571428,Laureano Sanabria Ruiz
122,Manuel Castellano Castro,2500000.0,72,109.44,Manuel Castellano Castro
123,Lucas Pérez Martínez,18500000.0,81,133.0,Lucas Pérez Martínez
124,Lucas Vázquez Iglesias,26000000.0,82,81.75757575757575,Lucas Vázquez Iglesias
125,Luciano da Rocha Neves,4200000.0,72,29.792,Luciano da Rocha Neves
126,José Luis Muñoz León,290000.0,60,94.24,José Luis Muñoz León
127,Luis Perea Hernández,475000.0,61,26.599999999999998,Luis Perea Hernández
128,Luis Carlos Correia Pinto,4900000.0,77,116.92307692307692,Luis Carlos Correia Pinto
129,Luis Gustavo Melere Silva,750000.0,66,116.92307692307692,Luis Gustavo Melere Silva
130,Luís Carlos Ramos Martins,1900000.0,70,83.60000000000001,Luís Carlos Ramos Martins
131,Manuel García Sánchez,4500000.0,75,113.696,Manuel García Sánchez
132,Manuel García Alonso,1800000.0,69,113.696,Manuel García Alonso
133,Manuel Trigueros Muñoz,27500000.0,82,112.15135135135137,Manuel Trigueros Muñoz
134,Marc Navarro Ceciliano,3200000.0,71,132.05,Marc Navarro Ceciliano
135,Marc Roca Junqué,8500000.0,74,45.904,Marc Roca Junqué
136,Marcelo Vieira da Silva,38000000.0,87,144.27333333333334,Marcelo Vieira da Silva
137,Marcelo Antônio Guedes Filho,9500000.0,79,144.27333333333334,Marcelo Antônio Guedes Filho
138,Marcelo dos Santos Ferreira,7500000.0,77,144.27333333333334,Marcelo dos Santos Ferreira
139,Marco Asensio Willemsen,46000000.0,84,72.36521739130434,Marco Asensio Willemsen
140,Marcos Llorente Moreno,12000000.0,77,173.61249999999998,Marcos Llorente Moreno
141,Mariano Ferreira Filho,8000000.0,79,98.21538461538462,Mariano Ferreira Filho
142,Mariano Díaz Mejía,12500000.0,77,98.21538461538462,Mariano Díaz Mejía
143,Mario Fernández Cuesta,825000.0,69,-39.62857142857143,Mario Fernández Cuesta
144,Mario Gaspar Pérez Martínez,18000000.0,81,121.91666666666667,Mario Gaspar Pérez Martínez
145,Mario González Gutiérrez,600000.0,63,-9.5,Mario González Gutiérrez
146,Markel Bergara Larrañaga,2700000.0,72,60.166666666666664,Markel Bergara Larrañaga
147,Miguel Flaño Bezunartea,2300000.0,73,83.91666666666666,Miguel Flaño Bezunartea
148,Miguel Torres Gómez,4400000.0,75,60.62727272727272,Miguel Torres Gómez
149,Mikel Rico Moreno,4300000.0,74,32.511111111111106,Mikel Rico Moreno
150,Mikel San José Domínguez,14500000.0,80,106.18285714285715,Mikel San José Domínguez
151,Moisés Gómez Bordonado,7500000.0,74,59.33846153846154,Moisés Gómez Bordonado
152,Jerónimo Figueroa Cabrera,2000000.0,73,102.2695652173913,Jerónimo Figueroa Cabrera
153,José Ignacio Martínez García,1400000.0,70,113.18571428571428,José Ignacio Martínez García
154,Ignacio Agustín Sánchez Romo,725000.0,65,113.18571428571428,Ignacio Agustín Sánchez Romo
155,Ignacio Gil,2600000.0,70,9.5,Ignacio Gil
156,Luís Carlos Almeida da Cunha,24500000.0,83,93.78399999999999,Luís Carlos Almeida da Cunha
157,Alexander Mesa Travieso,5500000.0,73,-6.966666666666668,Alexander Mesa Travieso
158,Mariano González Maroto,1300000.0,71,-6.966666666666668,Mariano González Maroto
159,Neymar da Silva Santos Jr.,123000000.0,92,205.83333333333334,Neymar da Silva Santos Jr.
160,Julián Omar Ramos Suárez,6500000.0,75,102.6,Julián Omar Ramos Suárez
161,Oriol Riera Magem,3900000.0,73,40.24545454545454,Oriol Riera Magem
162,Pablo Fernández Blanco,525000.0,63,3.8000000000000003,Pablo Fernández Blanco
163,Pablo Fornals Malla,14000000.0,77,108.41875,Pablo Fornals Malla
164,Pablo Hernández Dominguez,4400000.0,74,100.55384615384615,Pablo Hernández Dominguez
165,Pablo Sarabia García,18500000.0,80,136.68823529411767,Pablo Sarabia García
166,Francisco Alcácer García,17500000.0,79,39.266666666666666,Francisco Alcácer García
167,Pedro León Sánchez Gil,14000000.0,80,147.7891891891892,Pedro León Sánchez Gil
168,Képler Laveran Lima Ferreira,13500000.0,86,86.23076923076923,Képler Laveran Lima Ferreira
169,Rafael Mir Vicente,975000.0,66,0.0,Rafael Mir Vicente
170,Rafael Navarro Mazuelos,2300000.0,70,84.02222222222221,Rafael Navarro Mazuelos
171,Rafael Alcântara,23500000.0,81,137.4333333333333,Rafael Alcântara
172,Rafael Scapini de Almeida,190000.0,68,137.4333333333333,Rafael Scapini de Almeida
173,Sandro Rafael Veiga Cunha,550000.0,64,137.4333333333333,Sandro Rafael Veiga Cunha
174,Raúl García Escudero,17000000.0,81,98.51851851851852,Raúl García Escudero
175,Raúl Lizoain Cruz,3300000.0,73,3.215384615384614,Raúl Lizoain Cruz
176,Raúl Rodríguez Navas,9000000.0,78,90.36874999999999,Raúl Rodríguez Navas
